solute_MolWt,solvent_MolWt,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_NHOHCount,solvent_NOCount,solvent_NumAliphaticCarbocycles,solvent_NumAliphaticHeterocycles,solvent_NumAliphaticRings,solvent_NumAromaticCarbocycles,solvent_NumAromaticHeterocycles,solvent_NumAromaticRings,solvent_NumHAcceptors,solvent_NumHDonors,solvent_NumHeteroatoms,solvent_NumRotatableBonds,solvent_NumSaturatedCarbocycles,solvent_NumSaturatedHeterocycles,solvent_NumSaturatedRings,solvent_RingCount,solvent_MolLogP,solvent_MolMR,solute,solute_SMILES,solvent,solvent_SMILES,concentration_M,Log_concentration,liquid at room temp_Y/N,csid,identifier,notes
255.013618528,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.023227367963571,-1.6340000000000012,n,5148,REF1049-Rytting,25C
255.013618528,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.13365955165464,-0.8740000000000138,n,5148,REF1049-Rytting,25C
255.013618528,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.63241185137622,-0.1989999999999996,n,5148,REF1049-Rytting,25C
255.013618528,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,cyclohexane,C1CCCCC1,1.30745506e-07,-6.883573229825458,n,5148,REF1156-Martinez,25C
255.013618528,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.0006025596,-3.2199999899631013,n,5148,REF1283,
255.013618528,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.000602559586074,-3.2200000000002578,n,5148,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
278.08374668799996,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,sulfisomidine,O=S(=O)(Nc1nc(nc(c1)C)C)c2ccc(N)cc2,methanol,CO,0.028,-1.5528419686577808,n,5150,REF966-Jouyban,25C
278.08374668799996,88.052429496,1.0,6.0,1.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0332,21.637999999999995,sulfisomidine,O=S(=O)(Nc1nc(nc(c1)C)C)c2ccc(N)cc2,"1,4-dioxane",O1CCOCC1,0.028251633211823,-1.5489564407868388,n,5150,REF1176,
278.08374668799996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfisomidine,O=S(=O)(Nc1nc(nc(c1)C)C)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.0008709636,-3.0599999949917325,n,5150,REF1283,
278.083746688,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfisomidine,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N,1-octanol,OCCCCCCCC,0.000870963589956,-3.06000000000004,n,5150,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
356.088243624,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000310455958813,-3.50799999999977,n,1265915,REF1049-Rytting,25C
356.088243624,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.004786300923226,-2.320000000000035,n,1265915,REF1049-Rytting,25C
356.088243624,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.017538805018418,-1.7559999999999905,n,1265915,REF1049-Rytting,25C
356.088243624,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,1-octanol,OCCCCCCCC,0.0186208714,-1.7299999992216808,n,1265915,REF1283,
356.088243624,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,1-octanol,OCCCCCCCC,0.019054607179632,-1.7200000000000106,n,1265915,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
356.088243624,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulindac,O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C,1-octanol,OCCCCCCCC,0.018620871366629,-1.7299999999999924,n,1265915,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
341.140927216,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.009484184633009,-2.022999999999999,n,5162,REF1049-Rytting,25C
341.140927216,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.014125375446228,-1.8499999999999857,n,5162,REF1049-Rytting,25C
341.140927216,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.013212956341866,-1.878999999999992,n,5162,REF1049-Rytting,25C
341.140927216,58.041864812,0.6666666666666666,4.0,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5952999999999999,16.355,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,acetone,CC(=O)C,0.027640361846074,-1.5584562758157623,n,5162,REF1235,
341.140927216,73.052763844,0.6666666666666666,5.0,0.6666666666666666,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2956000000000001,19.751,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,DMF,CN(C)C=O,0.6318491287805,-0.1993866089963035,n,5162,REF1235,
341.140927216,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,ethanol,CCO,0.01233222233272,-1.9089586541528727,n,5162,REF1235,
341.140927216,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,methanol,CO,0.051936280192798,-1.2845291588575245,n,5162,REF1235,
341.140927216,99.068413908,0.8,7.0,0.8,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.2385999999999999,26.870999999999988,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,N-methyl-2-pyrrolidone,CN1CCCC1=O,0.8966764173576,-0.0473642520612218,n,5162,REF1235,
341.140927216,86.07316494,1.0,6.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1869,24.66999999999999,sulpiride,O=S(=O)(N)c1cc(c(OC)cc1)C(=O)NCC2N(CC)CCC2,THF,O1CCCCC1,0.022417652828505,-1.6494098608307497,n,5162,REF1235,
150.01643791200001,58.041864812,0.6666666666666666,4.0,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5952999999999999,16.355,tartaric acid,C(C(C(=O)O)O)(C(=O)O)O,acetone,O=C(C)C,0.79,-0.1023729087095585,n,852,ONSC38-1-,
300.066555336,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,temazepam,Clc3cc\1c(N(C(=O)C(O)/N=C/1c2ccccc2)C)cc3,methanol,CO,0.132,-0.8794260687941501,n,5198,REF966-Jouyban,25C
300.066555336,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,temazepam,CN1c2ccc(cc2C(=NC(C1=O)O)c3ccccc3)Cl,acetonitrile,N#CC,0.203457680275299,-0.6915259114227601,n,5198,REF994-Richardson P.J.; McCafferty D.F.; and Woolfson A.D. Determination of three-component partial solubility parameters for temazepam and the effects of change in partial molal volume on the thermodynamics of drug solubility. International Journal of Pharmceutics. 1992. 78: 189-198.,25C
337.01909783200006,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.015812480392704,-1.8009999999999953,n,4471584,REF1049-Rytting,25C
337.01909783200006,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000456036915951,-3.341000000000282,n,4471584,REF1049-Rytting,25C
337.01909783200006,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.001927524913191,-2.7149999999999856,n,4471584,REF1049-Rytting,25C
337.01909783200006,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.007328245331389,-2.1350000000000025,n,4471584,REF1049-Rytting,25C
337.01909783200006,58.041864812,0.6666666666666666,4.0,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5952999999999999,16.355,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,acetone,CC(=O)C,0.010340660095043,-1.985451737210688,n,4471584,REF1160-Yeh,25C
337.01909783200006,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,chloroform,ClC(Cl)Cl,0.054412345716758,-1.2643025512511434,n,4471584,REF1160-Yeh,25C
337.01909783200006,83.953355424,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4215,16.573,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,dichloromethane,ClCCl,0.047451315994241,-1.3237517385346498,n,4471584,REF1160-Yeh,25C
337.01909783200006,87.068413908,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0944999999999998,24.36799999999999,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,dimethylacetamide,O=C(N(C)C)C,0.11437333831378,-0.9416752025770656,n,4471584,REF1160-Yeh,25C
337.01909783200006,73.052763844,0.6666666666666666,5.0,0.6666666666666666,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2956000000000001,19.751,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,DMF,CN(C)C=O,0.05022860662522,-1.299048869289615,n,4471584,REF1160-Yeh,25C
337.01909783200006,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,DMSO,CS(=O)C,0.2104569122586,-0.6768368056894503,n,4471584,REF1160-Yeh,25C
337.01909783200006,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,ethanol,CCO,0.000994008933096,-3.0026097126078515,n,4471584,REF1160-Yeh,25C
337.01909783200006,88.052429496,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5694,22.30699999999999,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,ethyl acetate,O=C(OCC)C,0.008423854809133,-2.074489127118838,n,4471584,REF1160-Yeh,25C
337.01909783200006,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,methanol,CO,0.00191087090422,-2.718768652284969,n,4471584,REF1160-Yeh,25C
337.01909783200006,76.052429496,1.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.6405,18.766600000000004,tenoxicam,O=C\2c1sccc1S(=O)(=O)N(C/2=C(/O)Nc3ncccc3)C,propylene glycol,CC(CO)O,0.002545849745064,-2.5941672317959545,n,4471584,REF1160-Yeh,25C
241.13611660799998,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,terbutryn,S(c1nc(nc(n1)NC(C)(C)C)NCC)C,1-octanol,OCCCCCCCC,0.537031796,-0.2700000002994213,n,12874,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
241.13611660799998,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,terbutryn,S(c1nc(nc(n1)NC(C)(C)C)NCC)C,1-octanol,OCCCCCCCC,0.5370317964,-0.2699999999759436,n,12874,REF1283,
241.13611660799998,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,terbutryn,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,1-octanol,OCCCCCCCC,0.537031796370253,-0.2699999999999998,n,12874,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
166.026608672,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,terephthalic acid,c1cc(ccc1C(=O)O)C(=O)O,DMSO,CS(=O)C,1.4389838643246,0.158055924114453,n,7208,REF1268,20-30C
471.313729552,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,terfenadine,OC(c1ccccc1)(c2ccccc2)C4CCN(CCCC(O)c3ccc(cc3)C(C)(C)C)CC4,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.003908408957924,-2.408000000000002,n,5212,REF1049-Rytting,25C
471.313729552,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,terfenadine,OC(c1ccccc1)(c2ccccc2)C4CCN(CCCC(O)c3ccc(cc3)C(C)(C)C)CC4,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.005164163692721,-2.2869999999999755,n,5212,REF1049-Rytting,25C
471.313729552,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,terfenadine,OC(c1ccccc1)(c2ccccc2)C4CCN(CCCC(O)c3ccc(cc3)C(C)(C)C)CC4,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.003507518739526,-2.4549999999999605,n,5212,REF1049-Rytting,25C
288.208930136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@H](O)CC[C@H]3[C@@H]1CC2)C)(C)CC4,1-octanol,OCCCCCCCC,0.323593657,-0.4899999999055542,n,5791,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
288.208930136,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,testosterone,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@H](O)CC[C@H]3[C@@H]1CC2)C)(C)CC4,DMSO,CS(=O)C,0.749456304945845,-0.1252536824609091,n,5791,REF1268,25C
288.208930136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@H](O)CC[C@H]3[C@@H]1CC2)C)(C)CC4,1-octanol,OCCCCCCCC,0.3235936569,-0.490000000039764,n,5791,REF1283,
288.208930136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@H](O)CC[C@H]3[C@@H]1CC2)C)(C)CC4,1-octanol,OCCCCCCCC,0.335737614242955,-0.4739999999999996,n,5791,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
392.23514488399996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone benzoate,O=C5\C=C4/C(C3CCC2(C(CCC2OC(=O)c1ccccc1)C3CC4)C)(C)CC5,1-octanol,OCCCCCCCC,0.0478630092,-1.3200000002927523,n,312539,REF1283,
392.23514488399996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone benzoate,O=C5\C=C4/C(C3CCC2(C(CCC2OC(=O)c1ccccc1)C3CC4)C)(C)CC5,1-octanol,OCCCCCCCC,0.047863009232264,-1.3199999999999985,n,312539,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
406.25079494799996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone phenylacetate,O=C5\C=C4/C(C3CCC2(C(CCC2OC(=O)Cc1ccccc1)C3CC4)C)(C)CC5,1-octanol,OCCCCCCCC,0.1071519305,-0.9700000000963036,n,20608,REF1283,
406.25079494799996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone phenylacetate,O=C5\C=C4/C(C3CCC2(C(CCC2OC(=O)Cc1ccccc1)C3CC4)C)(C)CC5,1-octanol,OCCCCCCCC,0.107151930523761,-0.9699999999999984,n,20608,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
420.26644501199996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone phenylbutanoate,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CC[C@]35C,1-octanol,OCCCCCCCC,0.891250938133746,-0.0499999999999997,n,14062,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
420.26644501199996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,testosterone phenylpropionate,O=C5\C=C3/[C@]([C@H]2CC[C@@]4([C@@H](OC(=O)CCc1ccccc1)CC[C@H]4[C@@H]2CC3)C)(C)CC5,1-octanol,OCCCCCCCC,0.3311311215,-0.4799999999771673,n,14062,REF1283,
